647,"
",A TEXT BOOK OF MATHEMATICS (NUMERICAL METHODS AND OPERATIONS RESEARCH.) AS PERNEW REVISED SYLLABUS OF PUNE UNIVERSITY.,NA,PROF. S.R. PATIL& PROF. D.M. PANDHARE,254,1,1
648,0521801400,FUNDAMENTALS OF ENGINEERING NUMERICAL ANALYSIS,NA,PARVIZ MOIN,256,1,1
649,,NETWORK SECURITY PRIVATE COMMUNICATION IN A PUBLIC WORLD,NW,CHARLIS KAUFMAN,254,1,1
650,,C++ NETWORK PROGRAMMING .MASTERING COMPLEXITY WITH ACE AND PATTERNS,NW,DOUGLAS C. SCHMIDT,254,1,1
651,,C++ NETOWRK PROGRAMMING,NW,DOUGLAS C. SCHMIDT,213,1,1
652,,NETWORK SECURITY HACKS Tips & Tolls for Protecting Your Privacy.,NW,ANDREW LOCKHART,227,1,1
653,188641145X,THE BOOK OF WI-FI,NW,JOHN ROSS,228,1,1
654,,FOUNDATION OF CRYPTOGRAPHY VOLUME-I BASIC TOOLS.,NW,ODED GOLDREICH,224,1,1
655,,TCP/IP ILUSTRATED / VOL.1,NW,Richard Stevens,225,1,1
656,,NOVEL. NETWARE 3.12,NW,Mannual,336,1,1
657,,TCP/IP/VOL.1,NW,Douglas E. Commer,332,2,2
658,,TCP/IP/VOL.2,NW,Douglas E. Commer,333,2,2
659,,TCP/IP/VOL.3,NW,Douglas E. Commer,555,1,1
660,,NETVIEW OPERATORS/ NOVELL NETWARE,NW,,223,1,1
661,0835912094,DATA COMMUNICATION & DISTRIBUTED NETWORKS,NW,Uyless D Black,468,1,1
662,,CNE/4 STUDY GUIDE,NW,,312,1,1
663,,COMPUTER NETWORKS,NW,,254,1,1
664,0769506437,COMPUTER INTERNALS & INTERNALS,NW,,256,1,1
665,,NETWORK PROGRAMING IN C,NW,Barry Mance,321,1,1
666,0131006819,DATA & COMPUTER COMMUNICATION,NW,William Stallings,864,1,1
667,0130843709,DATA & COMPUTER COMMUNICATION,NW,William Stallings,810,1,1
668,,NETWARE PROGRAMMING GUIDE,NW,,321,1,1
669,,NETWORKING COMPLETE/SYSTEM ADMINISTRATOR,NW,,333,3,3
670,,COMPUTER NETWORKS,NW,Andrew S. Taneubaum,215,1,1
671,,COMPUTER NETWORKS,NW,,263,1,1
672,,DIGITAL COMMUNICATION,NW,Benard Sklar,214,1,1
673,020163354X,TCP/IP ILLUSTRATED VOLUME 2,NW,Richard Stevens,555,1,1
674,,TCP/IP ILLUSTRATED VOLUME 3,NW,Richard Stevens,214,1,1
675,,CCNA CISCO CERTIFIED NETWORK ASSOCIATED STUDY GUIDE,NW,Todd Lammie,256,1,1
676,,INSIDE TCP/IP,NW,,321,1,1
677,,VSAT NETWORKS,NW,C. Marral,254,1,1
678,,NETWORKING,NW,,256,1,1
679,0130914290,CRYPTOGRAPHY & NETWORK SECURITY ,NW,William Stallings,321,1,1
680,053495409X,ANALOG & DIGITAL SIGNAL PROCESSING,NW,Ashok Ambardar,807,1,1
681,0880225696,NETWORK PROGRAMMING IN C ,NW,Barry Nance,647,1,1
682,078973530X,SCOTT MUELLER'S UPGRADING AND REPAIRING NETWORKS ,NW,Terry William Ogletree,1178,1,1
683,1931841721,UNOFFICIAL GUIDE TO ETHICAL HACKING,NW,Ankit Fadia,723,1,1
684,,PROGRAMMING FOR EMBEDDED SYSTEMS,NW,Wiley Dreomtech,321,1,1
685,0130661023,COMPUTER NETWORKS,NW,Andrew S. Tanenbaum,912,1,1
686,,CRYPTOGRAPHY AND NETWORK SECURITY PRINCIPLES & PRACTICES,NW,William Stallings,214,1,1
687,0201357429,NETWORK MANAGEMENT,NW,Mani Subramanian,321,1,1
688,,HACKING EXPOSED NETWORK SECURITY SECRETS & SOLVE,NW,Stuart Mcclure& Joel Scambray& George Kurtz,253,1,1
689,,UNOFFICIAL GUIDE TO ETHICIAL HACKING,NW,Ankit Fadia,321,1,1
690,0596000200,ESSENTIAL SNMP,NW,Douglas R. Mauro & Kevin J. Schmidt,313,1,1
691,,TCP/IP VOL.1,NW,Stevens,325,1,1
692,,DATA COMMUNICATIONS AND COMPUTER NETWORKS,NW,PRAKASH C. GUPTA,254,1,1
693,,TCP/IP VOL.1,NW,Stevens,214,1,1
694,,TCP/IP ILLUSTRATED VOL. 2. THE IMPLEMENTATION,NW,Gary R. Wright. W. Richard Stevens.,256,1,1
695,,APPLIED CRYPTOGRAPHY,NW,Burce Schneier,365,1,1
696,,WAP A BEGINNERﾒS GUIDE (NETWORK PROFESSIONALS LIBRARY),NW,DALE BULBROOK,236,1,1
697,,DIGITAL SIGNATURE NETWORK SECURITY PRACTICES,NW,KAILAS N. GUPTA& KAMLESH N. AGARWALA,145,1,1
698,,THE SWITCH BOOK THE COMPLETE GUIDE TO LAN SWITCHING TECHNOLOGY.,NW,RICH SEIFERT,256,1,1
699,,TCP/IP ILLUSTRATED VOLUME ﾖ 1 THE PROTOCOLS.,Nw,STEVENS& G. GABRANI.,365,1,1
700,0201563576,NETWORKING STANDARDS,NW,William Stallings,646,1,1
701,,OPERATING SYSTEM DESIGN & IMPLEMENTATION,OS,Andrew S. Tanenbaum& Albert S. Wood O Hull,365,1,1
702,,OPERATING SYSTEM CONCEPTS & DESIGN,OS,Milan Milenkaric,254,1,1
703,0130313580,MODERN OPERATING SYSTEMS,OS,Andrew S. Tanenbaum,145,1,1
704,0136006639,MODERN OPERATING SYSTEMS,OS,Andrew S. Tanenbaum,1104,1,1
705,,OPERATING SYSTEMS,OS,William Stallings,254,1,1
706,0201504804,OPERATING SYSTEM CONCEPTS,OS,Abraham Silberschatz& Peter Baer Galvin,708,1,1
707,0471489050,OPERATING SYSTEM CONCEPTS,OS,Abraham Silberschatz& Peter Baer Galvin,254,1,1
708,,OPERATING SYSTEM CONCEPTS,OS,Abraham Silberschatz& Peter Baer Galvin,256,1,1
709,0138874077,OPERATING SYSTEM INTERNALS & DESIGN PRINCIPLES,OS,William Stallings,365,1,1
710,,ADVANCED COCEPTS IN OPERATING SYSTEM,OS,Mukesh Singhal& Niranjan G. Shirartri,365,3,3
711,,MODERN OPERATING SYSTEMS,OS,Andrew S. Tanenbaum,258,2,2
712,0536212155,OPERATING SYSTEMS,OS,H.M.Deitel,654,1,1
713,,MODERN OPERATING SYSTEMS. ,OS,Andrew S. Tanenbaum,254,1,1
714,0131809776,OPERATING SYSTEMS INTERNALS AND DESIGN PRINCIPLES,OS,STALLINGS,147,1,1
715,0470862939,COMPUTER SECURITY ,OS,DIETER GOLLMANN,258,1,1
716,,REAL TIME SYS. DESIGN AND ANALYSIS ,OS,PHILLIP A LAPLANTE,265,1,1
717,,UNDERSTANDING OPERATING SYSTEMS,OS,IDA M. FLYNN& ANN MCLVER MCHOES,369,1,1
718,,HIGH PERFORMANCE COMPUTING HIPC 2006.,PC,YVES ROBERT& MANISH PARASHAR& RAMAMURTHY BADRINATH& VIKTOR K. PRASANNA(EDS.),258,1,1
719,0471704253,A NETWORKING APPROACH TO GRID COMPUTING,PC,MINOLI,456,1,1
720,,COMPUTER ARCHITECTURE & PARALLEL PROCESSING,PC,Kai Hwang& Faye Briggs.,789,2,2
721,,SOLVING PROBLEMS ON CONCURRENT PROCESSING,PC,G. Fox& Hohnson& Lyzerga& Ofta& Salmon,321,1,1
722,,COMPUTER ARCHITECTURE & PARALLEL PROCESSING,PC,Kai Hwang& Faye Briggs.,255,1,1
723,0139011587,FUNDAMENTALS OF PARALLEL PROCESSING,PC,Harry F.Jordan,214,1,1
724,,INTRODUCTION TO PARALLEL COMPUTING & DESIGN& ANALYSIS OF ALGORITHMS,PC,Dumar& Grama& Gupta& Karyps,254,1,1
725,,INTRODUCTION TO PARALLEL PROCESSING,PC,M. Sasikumar,365,1,1
726,,ADVANCED COMPUTING,PC,V. Bhatkar,214,1,1
727,,FRONTIERS IN PARALLEL COMPUTING,PC,Vijay P. Bhatkar& Purohit Rege,258,1,1
728,,CURRENT TRENDS IN ADVANCED COMPUTING,PC,Rao& Periasamy& y.b.Ramkirishna,245,1,1
729,,HIGHLY PARALLEL COMPUTING,PC,George Almos 1-,123,1,1
730,,SUPER COMPUTING USING TRANSPUTERS,PC,V. Bhatkar,654,1,1
731,,COMPUTER ARCHITECTURE & PARALLEL PROGRAMMING,PC,Kai Hwang& Faye Briggs.,214,1,1
732,,PARALLEL COMPUTING THEORY & PROBLEM PRACTICE,PC,Michael Quinn,523,1,1
733,,PARALLEL PROGRAMMING DESIGN,PC,K. Manichaudy,365,1,1
734,044488386X,PARALLEL COMPUTING ,PC,NORTH HOLLAND,630,1,1
735,,USING MPI PORTABLE PARALLEL PROGRAMMING WITH THE MESSAGE,PC,Lask& Skjellum,365,1,1
736,,USING MPI ,PC,Gropp& LWK,245,1,1
737,1558603433,PARALLEL COMPUTER ARCHITECTURE,PC,David ,125,1,1
738,,PARALLEL PROGRAMMING TECHNIQUES & APPLICATION USING NETWORKED & INSTALLATION & PARALLEL COMPUTING,PC,Barry Wilkinson,458,1,1
739,,PRACTICAL PARALLEL COMPUTING,PC,H. Stephen Morse,745,1,1
740,0136487009,PARALLEL AND DISTRIBUTED COMPUTATION NUMERICAL METHODS,PC,Dimitri P.Bertsekas& John N. Tsitsiklis,214,1,1
741,0201648652,INTRODUCTION TO PARALLEL COMPUTING,PC,Ananth Grama& Anshul Gupta& George Karypis& Vipin Kumar,587,1,1
742,,INTRODUCTION TO PARALLEL COMPUTING SIGN AND ANALYSIS OF ALGORITHMS,PC,Vipinkumar& Ananth Grama& Anshul Gupta& George Karyp,254,1,1
743,,MPI: A MESSAGE PASSING INTERFACE STANDARD.,PC,,214,1,1
744,,PARALLEL PROGRAMMING IN C WITH MPI AND OPEN MP,PC,Michael J.Quinn,523,1,1
745,,FUNDAMENTALS OF SEQUENTIAL AND PARALLEL ALGORITHMS,PC,Kenneth A. Berman& Jerome L.Paul,654,1,1
746,1584502762,GRID COMPUTING,PC,Ahmar Abbas,521,1,1
747,0201648652,INTRODUCTION TO PARALLEL COMPUTING,PC,Ananth Grama& Anshul Gupta& George Karypis& Vipin Kumar,456,2,2
748,,PARALLEL COMPUTERS ARCHITECTURE AND PROGRAMMING,PC,V. Rajaraman C. Siva Ram Murthy,452,1,1
749,1558608710,SOURCEBOOK OF PARALLEL COMPUTING,PC,DONGARRA& FOSTER& FOX& KENNEDY,842,1,1
750,0201648652,INTRODUCTION TO PARALLEL COMPUTING. Design and analysis of algorithms.,PC,VIPIN KUMAR& ANANTH GRAMA &ANSHUL GUPTA& GEORGE KARYPIS,365,1,1
751,,PARALLEL PROGRAMMING IN C WITH MPI AND OPEN MP,PC,MICHAEL J. QUINN,32,1,1
752,,Introduction  to parallel computing second edition.,PC,Ananth grama& anshul gupta& George karypis& vipin kumar.,145,1,1
753,,PARALLEL PROGRAMMING IN C WITH MPI AND OPEN MP.,PC,MICHAEL J. QUINN,254,1,1
754,1848290381,QUANTUM MECHANICS,PHYSICS,TRILOCHAN PRADHAN,215,1,1
755,,MATHEMATICAL METHODS IN CLASSICAL AND QUANTUM PHYSICS,PHYSICS,TULSI DASS& SATISH K. SHARMA,365,1,1
756,0763746363,CLASSICAL MECHANICS WITH MATLAB APPLICATIONS,PHYSICS,JAVIER E. HASBUN,450,1,1
757,,CLASSICAL MECHANICS,PHYSICS,VIMAL KUMAR JAIN,256,1,1
758,0920063349,QUANTUM MECHANICS,PHYSICS,BRUCE CAMERON& REED,374,1,1
759,,QUANTUM GENERATIONS,PHYSICS,HEIGE KRAGH,254,1,1
760,038798674X,MATHEMATICAL STATISTICS,PHYSICS,JUN SHAO,529,1,1
761,0521826780,CLASSICAL MECHANICS,PHYSICS,R. DOUGLAS GREGORY.,596,1,1
762,,FUNDAMENTALS OF PHYSICS,PHYSICS,HALLIDAY& RESNICK& WALKER(EXTENDED),254,1,1
763,,INTRODUCTION TO SOLID STATE PHYSICS,PHYSICS,CHARLES KITTEL,214,1,1
764,,ELECTROMAGNETICS,PHYSICS,B.B.LAUD,521,1,1
765,,FUNDAMENTALS OF ACCOUSTICS,PHYSICS,KINSLER& FREY COPPENS& SANDERS,214,1,1
766,,INTRODUCTION TO ELECTRODYNAMICS.,PHYSICS,GRIFFITHS,563,1,1
767,0387948600,ALGORITHM DESIGN MANUAL,PPL,SKIENA,486,1,1
768,,INTRODUCTION TO CODING THEORY,PPL,J.H.VANLINT,333,1,1
769,,RANDOMIZED ALGORITHMS,PPL,RAJEEV MOTWANI,214,1,1
770,0521474655,ALGORITHMS + DATA STRUCTURES = PROGRAMS,PPL,PRABHAKAR RAGHAVAN,476,1,1
771,,RANDMIZED ALGORITHMS,PPL,MOTWANI,254,1,1
772,,COMPUTATIONAL INTELLIGENCE,PPL,AMIT KUNAR,214,1,1
773,,IBMPC ASSEMBLY LANGUAGE & PROGRAMMING,PPL,,521,1,1
774,,INTRODUCTION TO LANGUAGE,PPL,John C. Martin,452,1,1
775,,DATA STRUCTURES & PROGRAM DESIGN IN C,PPL,ROBERT L. KRUSE& BRUSE& P.LEUNG,352,1,1
776,,DATA STRUCTURES & PROGRAM DESIGN USING C& C++ ,PPL,Yadidyan Lugsam& Moshe J. Augenstein,245,2,2
777,,THE ART OF COMPUTER PROGRAMMING (VOL.1),PPL,Donal E. Knuth,245,1,1
778,,FUNDAMENTALS ALGORITHMS (VOL.1),PPL,Donal E. Knuth,145,1,1
779,,THE ART OF COMPUTER PROGRAMMING (VOL.2),PPL,Knuth,444,2,2
780,,THE ART OF COMPUTER PROGRAMMING(VOLUME-III),PPL,Knuth,241,1,1
781,,INTRODUCTION TO LANGUAGE & THE THEORY OF COMPUTATION,PPL,John C. Martin,256,2,2
782,0201441241,INTRODUCTION TO AUTOMATA THEORY,PPL,Hopcroft,521,1,1
783,,PROLOG- THROUGH EXAMPLE,PPL,1. Nononenke,311,1,1
784,0915381974,TURBO PROLOG,PPL,Mick Mcallister,413,2,2
785,,ILLUSTRATED TURBO PROLOG,PPL,Mick Mcallister,265,1,1
786,,INTRODUCTION TO AUTOMATA THEORY,PPL,Ullman & Hobcroft,633,3,3
787,0133350681,FUNDAMENTALS OF ALGORITHMICS,PPL,GILLES BRASSARD& PAUL BRATLEY,524,1,1
788,,THE DESIGN & ANALYSIS OF COMPUTER ALGORITHMS,PPL,,254,1,1
789,0716783169,COMPUTER ALGORITHMS,PPL,Horowitz & Sahni,769,1,1
790,,WRITING SOLID CODE,PPL,,145,1,1
791,0070053154,PROGRAMMING LANGUAGES,PPL,Appleby,444,6,6
792,,PROGRAMMING LANGUAGES,PPL,Pratt,145,2,2
793,0929306414,COMPUTER ALGORITHMS,PPL,Horowitz & Sahni,800,1,1
794,0321193717,PROGRAMMING LANGUAGES,PPL,Sethi,254,2,2
795,,PROGRAMME STYLE& DESIGN& EFFICIENTY& DEBUGGING&TESTING,PPL,Tassel,145,1,1
796,0072381116,PROGRAMMING LANGUAGES,PPL,Allen B.& Tucker,254,,
797,,AN INTRODUCTION TO OBJECT ORIENTED,PPL,,256,1,1
798,0471802719,INTRODUCTION TO COMPUTER THEORY,PPL,Daniel I.A.Cohen,823,3,3
799,,STRUCTURE & INTERPRETATION OF COMPUTER PROGRAMS,PPL,,365,1,1
800,,INTRODUCTION TO ALGORITHMS,PPL,,254,1,1
801,,PROGRAMME STYLE& DESIGN EFFICIENTLY& DEBUGGING& TESTING,PPL,Tassel,256,1,1
802,,"OBJECT ORIENTED ANALYSIS & DESIGN WITH C++
APPLICATIONS",PPL,Graddy Boggs,325,1,1
803,,LISP ,PPL,Patrick H.Winston& Bertihold Klaus Paul Horn,458,1,1
804,,INTRODUCTION TO LOGIC,PPL,Irring M. Copi,456,1,1
805,,PROGRAMMING LANGUGE,PPL,Allen Tucker,321,1,1
806,0262031418,INTRODUCTION TO ALGORITHMS,PPL,Thomas Cormen,1028,1,1
807,,AN INTRODUCTION TO OBJECT ORIENTED,PPL,,254,1,1
808,,LISP ,PPL,Patrick Henry Winston& Bertbold Klaus Paul Horn,545,1,1
809,,INTRODUCTION TO COMPUTER THEORY,PPL,Cohen,256,1,1
810,,CODE COMPLETE,PPL,EVE Mc Connell',321,1,1
811,,FILE STRUCTURES AN OO APPROACH WITH C++,PPL,Michael J.Folk& Bill Zoellick& Greg Riccardi,245,1,1
812,0321330250,CONCEPTS OF PROGRAMING LANGUAGES ,PPL,Sebesta,256,1,1
813,0471383651,ALGORITHM DESIGN,PPL,MICHAEL GOODRICH,365,1,1
814,,THE PRACTICE OF PROGRAMMING,PPL,Brian W. Kernighan& Rob Pike,365,1,1
815,0262531968,INTRODUCTION TO ALGORITHMS,PPL,Thomas Cormen& Charles Leiserson& Ronald Rivest& Clifford Stein,1184,1,1
816,0072322004,INTRODUCTION TO LANGUAGES & THE THEORY OF COMPUTATION,PPL,John Martin,365,1,1
817,0070278938,DATA STRUCTURES ALGORITHMS& AND OBJECT ORIENTED PROGRAMMING,PPL,Gregory L. Heileman,446,1,1
818,091489420X,FUNDAMENTALS OF DATA STRUCTURES,PPL,Ellis Horowitz& Sartaj Sahni,564,1,1
819,,FUNDAMENTALS OF COMPUTER ALGORITHMS,PPL,Ellis Horowitz& Sartaj Sahni,245,1,1
820,0070380015,THEORY AND PROBLEMS OF DATA STRUCTURES,PPL,SEYMOUR LIPSCHUTZ,344,1,1
821,,INTRODUCTION TO ALGORITNMS,PPL,THOMAS CORMEN& CHARLES LEISERSON,545,1,1
822,,PROGRAMMING WITH MODERN STRUCTURED COBOL.,PPL,larry r. newcomer,654,1,1
823,1556154844,CODE COMPLETE,PPL,MCCONNELL,542,1,1
824,0763741256,INTRODUCING  THE THEORY OF COMPUTATION,PPL,WAYNE GODDARD.,268,1,1
825,,ALGORITHMS ASPECTS OF GRAPH CONNECTIVITY.,PPL,HIROSHI NAGAMOCHI& TUSHIHIDE IBARAKI.,365,1,1
826,,ALGORITHMS IN A NUTSHELL A DESKTOP QUICK  REFERENCE.,PPL,GEORGE T.HEINEMAN& GARY POLICE AND STANLEY SELKOW.,254,1,1
827,,INFORMATION RETRIEVAL SECOND EDITION ALGORITHMES AN D  HEURISTICS.,PPL,DAVID A. GROSSMAN,544,1,1
828,,OBJECT ORIENTED PROGRAMMING (INDIA EDITION),PPL,JOYCE FARRELL,255,1,1
829,,INTRODUCTION TO LANGUAGE & THE THEORY OF COMPUTING.(THIRD EDITION),PPL,JOHN C.. MARTIN,366,1,1
830,,THEORY OF COMPUTATION (INDIA EDITION),PPL,MICHAEL SIPSER,255,1,1
831,,FUNDAMENTALS OF COMPUTER ALGORITHMS. (SECOND EDITION),PPL,ELLIS HOROWITZ& SARTAJ SAHNI& SANGUTHEVAR RAJASEKARAN.,444,1,1
832,0070651671,AN INTRODUCTION TO COMPUTER SCIENCE AN ALGORITHMIC APPROACH.,PPL,JEAN PAUL TREMBLAY& RICHARD B. BUNT,521,1,1
833,,INTRODUCTION TO ALGORITHMS.,PPL,THOMAS H. CORMEN& CHARLES E. LEISERSON& RONALD L. RIVEST,652,1,1
834,,FUNDAMENTALS OF DATA STRUCTURES IN C++,PPL,ELLIS HOROWITZ& SARTAJ SAHNI& DINESH MEHTA.,324,1,1
835,,FUNDAMENTALS OF DATA STRUCTURES IN C.,PPL,HOROWITZ& SAHNI& ANDERSON& FREED,456,1,1
836,0471915475,PRACTICAL METHODS OF OPTIMIZATION,REF,FLETCHER,436,1,1
837,,NETWORK PROFESSIONALS LIBRARY WAP A BEGINNER'S GUIDE,REF,Dale Bulbrook,321,1,1
838,,CORE PYTHON PROGRAMMING,REF,Wesley Chon,456,1,1
839,,VIRUS DETECTION & ELIMNATION ,REF,Rune Skardhamar,144,1,1
840,,PROGRAMMING WITH PASCAL,REF,,256,1,1
841,,RADIO FREQUENCY LINK ANALYSIS,REF,,321,1,1
842,,COMPUTER SIMULATION OF LIQUIDS,REF,Allen& Tiloesley,456,1,1
843,,INITIALIZATION PARAMETER FILE,REF,,321,1,1
844,0134841891,INTRODUCTION TO FUNCTIONAL PROGRAMMING,REF,Richard Bird& Philip Wadler,222,2,2
845,,WRITING EFFICIENT PROGRAMS,REF,Hon Louis& Bentley,254,1,1
846,,DIGITAL SIGNAL PROCESSIG USING MATLAB,REF,Vinay K. Ingle,214,1,1
847,,TEST OF REASONING,REF,Edgar Thorpe,526,1,1
848,1590592344,SOFTWARE EXORCISM,REF,Bill Blunden,356,1,1
849,,GAME PROGRAMMING ALL IN ONE,REF,Desousa,365,1,1
850,,AN INTRODUCTION TO HIGH-PERFORMANCE SCIENTIFIC COMPUTING,REF,Lloyel D. Fosdick& Elizabeth R. Jellup&Carolyn J.C.Schauble& and Gitta Domik,254,1,1
851,,DEVELOPING YOUR ENGLISH,REF,Shridhar Gokhale& Vananshree Joshi& Brian Robinson,522,2,2
852,,HIGH SCHOOL ENGLISH GRAMMER & COMPOSITION,REF,Wren & Martin,265,1,1
853,0387950095,PROJECT IN SCIENTIFIC COMPUTING,REF,Richard Crandall,555,1,1
854,,MANAGING PROJECTS EITH MAKE,REF,Andrew Oram and Steve Talbott,244,1,1
855,,PROGRAMMING PYTHON,REF,Mark Luiz,563,1,1
856,,TEACH YOURSELF MICROMEDIA FLASH MX 2004 IN 24 HOURS,REF,Kerman,325,1,1
857,0672311046,COMMANDS REFERENCE,REF,j.purcell,1495,1,1
858,0070398615,DIGITAL COMPUTER ELECTRONICS,REF,Malvino& Brown,404,1,1
859,,STRUCTURE AND INTERPRETATION OF CLASSICAL MECHANIzCS,REF,Gerald Jay Sussman and Jack Wisdom With Meinhard E. Mayer,,1,1
860,0534379974,MATHEMATICS FOR PHYSICISTS,REF,Susan M. Lea,602,1,1
861,,PROJECTS IN SCIENTIFIC COMPUTING,REF,Richard E. Crandall,111,1,1
862,0534371744,DIGITAL SIGNAL PROCESSING USING MATLAB,REF,Vinay K. Ingle& John G. Proakis,123,1,1
863,,THE MANAGERS HANDBOOK OF CLIENT/SERVER COMPUTING IN BUSINESS& FINANACE,REF,Joel Siegal& Jae Shim,145,1,1
864,0735618771,ENCYCLOPEDIA OF SECURITY,REF,Mitch Tulloch,256,1,1
865,,ELECTRONIC INSTRUMENTATION AND MEASUREMENT TECHNIQUES ,REF,W.D.Cooper& A.D.Helfrick,254,1,1
866,0124880517,RANDOM MATRICES,REF,Madan Lal Mehta,562,1,1
867,,COBOL PROGRAMMING INCLUDING MS-COBOL AND COBOL - 85 ,REF,M.K.Roy& D Ghosh Dastidar,256,1,1
868,0672484501,MASTERING TURBO PASCAL,REF,Tom Swan,365,1,1
869,,COBOL PROGRAMMING PROBLEMS AND SOLUTIONS,REF,M.K.Roy& D Ghosh Dastidar,456,1,1
870,0387952241,BEGINNING FUNCTIONAL ANALYSIS,REF,Karen Saxe,365,2,2
871,0387978259,RATIONAL POINTS ON ELLIPTIC CURVES,REF,Joseph H. Silverman& John Tate,258,2,2
872,,PROBLEM SOLVING STRATEGIS,REF,rthur Engel,369,2,2
873,,STATISTICAL ECOLOGY. APRIMER ON METHODS AND COMPUTING,REF,John Ludwig& James F. Reynolds,369,2,2
874,0792367154,A COURSE IN MATHEMATICAL AND STATISTICAL ECOLOGY,REF,Anil Gore & Sharayu Paranjpe,286,2,2
875,,HANDBOOK OF DIFFERENT EQUATIONS,REF,Daniel Zwillinger,347,1,1
876,,FEYNMAN LECTURES ON COMPUATION,REF,Richard Feynman,478,1,1
877,,THERMAL AND STATISTICAL PHYSICS SIMULATIONS W/2 DISKS,REF,Gould& Spornick,475,1,1
878,0471298913,MODERN ALGEBRA WITH APPLICATIONS,REF,GILBERT,348,1,1
879,,SYBASE COMMANDS REFERENCE,REF,,147,1,1
880,,BRITANICA READY REFERENCE ENCYCLOPEDIA,REF,BRITANNICA,852,1,1
881,0387985611,DESIGN AND ANALYSIS OF EXPERIMENTS,REF,DEAN VOSS,369,1,1
882,,STATISTICS & FINANACE AN INTRODUCTION,REF,DAVID RUPPERT,789,1,1
883,354078036X,CHAOS AN INTRODUCTION TO DYNAMICAL SYSTEMS,REF,KATHLEEN T. ALLIGOOD.,456,1,1
884,0070016852,"COMPUTATIONAL FLUID DYNAMICS
THE BASICS WITH APPLICATIONS",REF,JOHN D.ANDERSON,357,1,1
885,,THE LATEX COMPANION ,REF,Frank Mittelbach and Michael Goossens,689,1,1
886,,COMPOSITE MATERIALS SCIENCE AND APPLICATIONS. FUNCTIONAL MATERIALS FOR MODERN TECHNOLOGIES.,REF,DEBORAH D.L.CHUNG,456,1,1
887,,PROGRAMMING WITH PASCAL. WITH EMPHASIS ON TURBO PASCAL AND WITH FEATURES OF STANDARD ANTI PASCAL,REF,BYRON S. GOTTFRIED,852,1,1
888,,SYSTEMS/ DATA PROCESSING. A TO Z FACVTOMATIC.,REF,JACK HORN,654,1,1
889,0442234228,INTRODUCTION TO COMPUTERS AND DATA PROCESSING.,REF,HARRY KATZAN JR.,580,1,1
890,0070157855,COMPUTER  DATA PROCESSING.,REF,GORDON B. DAVIS& ,662,1,1
891,,INTRODUCTION TO COMPUTER SCIENCE,REF,THOMAS BARTEE,753,1,1
892,,COMPUTER  SCIENCE PROJECTS AND STUDY PROBLEMS.,REF,FORSYTHE ORGANICK& PLUMMER.,852,1,1
893,,DISCOVERING MICROSOFT OFFICE XP STANDARD AND PROFESSIONAL,REF,MICHAEL J. YOUNG& AND MICHAEL HALVORSON.,546,1,1
894,,AN  INTRODUCTION TO DIGITAL COMPUTER DESIGN.,REF,V. RAJARAMAN& T. RADHAKRISHNAN.,123,1,1
895,,SYMBOLIC LOGIC AN INTRODUCTION,REF,RICHMOND H. THOMASON,852,1,1
896,,INTRODUCTION TO MICROCOMPUTERS,REF,ERIK L. DAGLESS DAVID  M. PERLMAN,456,1,1
897,,AN INTRODUCTION TO PROGRAMMING AND PROBLEM SOLVING WITH PASCAL. SECOND EDITION.,REF,G. MICHAEL SCHNEIDER& STEVEN W. WEINGART& DAVID M. PERLMAN,852,1,1
898,,PHOTOSHOP 5/5.5 FOR DUMMIES,REF,DEKE MCCLESSAND,741,1,1
899,,HPC PROGRAMMERﾒS GUIDE,REF,HEWLETT PACKARD,654,1,1
900,,CORELDRAW 9 FOR DUMMIES. (LEARN ALL ESSENTIALS TOOLS OF CORELDRAW.) A REFERENCE FOR THE REST OF US.,REF,DOKE MCCLELLAND,852,1,1
901,,ARM SYSTEM DEVELOPERﾒS GUIDE. DESIGNING AND OPTIMIZING SYSTEM SOFTWARE.,SE,ANDREW N. SLOSS& DOMINIC SYMES& CHRIS WRIGHT,963,1,1
902,0201835959,THE MYTHICAL MAN MONTH,SE,BROOKS,322,1,1
903,0201545977,MANAGING THE SOFTWARE PROCESS,SE,HUMPHREY,963,1,1
904,,SOFTWARE ENGINEERING,SE,,852,1,1
905,,SE APPLICATIONERS APPROACH,SE,Pressman,987,1,1
906,,SOFTWARE ENGINEERING,SE,Martin C. Schooman,951,1,1
907,,OBJECT ORIENTED DATABASE APPLICATION IN SOFTWARE ENGINEERING,SE,,952,1,1
908,,SYSTEM ENGINEERING,SE,Richard Fairley,963,1,1
909,,SYSTEM ENGINEERING CONCEPTS,SE,Richard Fairley,741,1,1
910,,SE APPLICATIONERS APPROACH,SE,Pressman,852,4,4
911,,INTRODUCTION TO COMPUTER DATAPROCESSING & SYSTEM ANALYSIS,SE,Sultan Chand,977,1,1
912,,OBJECT ORIENTED ANALYSIS & DESIGN USING UML,SE,,741,1,1
913,,THE PRACTICAL GUIDE IN STRUCTURED SYSTEM DESIGN,SE,Meilier Page,525,3,3
914,,OBJECT ORIENTED MODELLING AND DESIGN,SE,Rumbaug,544,1,1
915,,UML IN A NUTSHELL,SE,,215,1,1
916,0130925691,APPLYING UML PATTERNS,SE,Craig Larman,656,1,1
917,,APPLYING UML PATTERNS,SE,,254,1,1
918,,MASTERING UML WITH RATIONAL ROSE,SE,,652,1,1
